meeting_date,event_token,price_date,business_day_offset,attention
2008-03-18,inflation_assessment_shift,2008-02-05,-28,0.030406976118683815
2008-03-18,inflation_assessment_shift,2008-02-06,-27,0.030527479946613312
2008-03-18,inflation_assessment_shift,2008-02-07,-26,0.03231792524456978
2008-03-18,inflation_assessment_shift,2008-02-08,-25,0.03092401847243309
2008-03-18,inflation_assessment_shift,2008-02-11,-24,0.029509546235203743
2008-03-18,inflation_assessment_shift,2008-02-12,-23,0.031677454710006714
2008-03-18,inflation_assessment_shift,2008-02-13,-22,0.026847055181860924
2008-03-18,inflation_assessment_shift,2008-02-14,-21,0.03252248093485832
2008-03-18,inflation_assessment_shift,2008-02-15,-20,0.03536910563707352
2008-03-18,inflation_assessment_shift,2008-02-19,-19,0.030509190633893013
2008-03-18,inflation_assessment_shift,2008-02-20,-18,0.032025061547756195
2008-03-18,inflation_assessment_shift,2008-02-21,-17,0.034083619713783264
2008-03-18,inflation_assessment_shift,2008-02-22,-16,0.029045075178146362
2008-03-18,inflation_assessment_shift,2008-02-25,-15,0.031389400362968445
2008-03-18,inflation_assessment_shift,2008-02-26,-14,0.03641932085156441
2008-03-18,inflation_assessment_shift,2008-02-27,-13,0.033821992576122284
2008-03-18,inflation_assessment_shift,2008-02-28,-12,0.031715184450149536
2008-03-18,inflation_assessment_shift,2008-02-29,-11,0.02789822407066822
2008-03-18,inflation_assessment_shift,2008-03-03,-10,0.028751853853464127
2008-03-18,inflation_assessment_shift,2008-03-04,-9,0.02990410476922989
2008-03-18,inflation_assessment_shift,2008-03-05,-8,0.03102513588964939
2008-03-18,inflation_assessment_shift,2008-03-06,-7,0.02966666966676712
2008-03-18,inflation_assessment_shift,2008-03-07,-6,0.031902626156806946
2008-03-18,inflation_assessment_shift,2008-03-10,-5,0.030612604692578316
2008-03-18,inflation_assessment_shift,2008-03-11,-4,0.032875433564186096
2008-03-18,inflation_assessment_shift,2008-03-12,-3,0.03418882191181183
2008-03-18,inflation_assessment_shift,2008-03-13,-2,0.031051483005285263
2008-03-18,inflation_assessment_shift,2008-03-14,-1,0.03282318264245987
2008-03-18,inflation_assessment_shift,2008-03-17,0,0.024759992957115173
2008-03-18,inflation_risk_shift,2008-01-31,-31,0.03469473496079445
2008-03-18,inflation_risk_shift,2008-02-01,-30,0.030583592131733894
2008-03-18,inflation_risk_shift,2008-02-04,-29,0.031118756160140038
2008-03-18,inflation_risk_shift,2008-02-05,-28,0.03036571480333805
2008-03-18,inflation_risk_shift,2008-02-06,-27,0.02934221178293228
2008-03-18,inflation_risk_shift,2008-02-07,-26,0.0321902371942997
2008-03-18,inflation_risk_shift,2008-02-08,-25,0.03055846318602562
2008-03-18,inflation_risk_shift,2008-02-11,-24,0.02819826453924179
2008-03-18,inflation_risk_shift,2008-02-12,-23,0.0319860577583313
2008-03-18,inflation_risk_shift,2008-02-13,-22,0.025914466008543968
2008-03-18,inflation_risk_shift,2008-02-14,-21,0.03252978250384331
2008-03-18,inflation_risk_shift,2008-02-15,-20,0.03623926639556885
2008-03-18,inflation_risk_shift,2008-02-19,-19,0.030170220881700516
2008-03-18,inflation_risk_shift,2008-02-20,-18,0.03232120722532272
2008-03-18,inflation_risk_shift,2008-02-21,-17,0.03390476852655411
2008-03-18,inflation_risk_shift,2008-02-22,-16,0.029935210943222046
2008-03-18,inflation_risk_shift,2008-02-25,-15,0.032920241355895996
2008-03-18,inflation_risk_shift,2008-02-26,-14,0.038170259445905685
2008-03-18,inflation_risk_shift,2008-02-27,-13,0.03467117249965668
2008-03-18,inflation_risk_shift,2008-02-28,-12,0.031903091818094254
2008-03-18,inflation_risk_shift,2008-02-29,-11,0.027722181752324104
2008-03-18,inflation_risk_shift,2008-03-03,-10,0.028714431449770927
2008-03-18,inflation_risk_shift,2008-03-04,-9,0.029584184288978577
2008-03-18,inflation_risk_shift,2008-03-05,-8,0.03123657777905464
2008-03-18,inflation_risk_shift,2008-03-06,-7,0.029033919796347618
2008-03-18,inflation_risk_shift,2008-03-07,-6,0.03142539784312248
2008-03-18,inflation_risk_shift,2008-03-10,-5,0.029691537842154503
2008-03-18,inflation_risk_shift,2008-03-11,-4,0.03274829685688019
2008-03-18,inflation_risk_shift,2008-03-12,-3,0.03437703847885132
2008-03-18,inflation_risk_shift,2008-03-13,-2,0.031107865273952484
2008-03-18,inflation_risk_shift,2008-03-14,-1,0.03295532613992691
2008-03-18,inflation_risk_shift,2008-03-17,0,0.0236855186522007
2008-03-18,unemployment_assessment_shift,2008-01-31,-31,0.025679035112261772
2008-03-18,unemployment_assessment_shift,2008-02-01,-30,0.02906886115670204
2008-03-18,unemployment_assessment_shift,2008-02-04,-29,0.03238610550761223
2008-03-18,unemployment_assessment_shift,2008-02-05,-28,0.031026292592287064
2008-03-18,unemployment_assessment_shift,2008-02-06,-27,0.035908978432416916
2008-03-18,unemployment_assessment_shift,2008-02-07,-26,0.032464880496263504
2008-03-18,unemployment_assessment_shift,2008-02-08,-25,0.03074677847325802
2008-03-18,unemployment_assessment_shift,2008-02-11,-24,0.03573594614863396
2008-03-18,unemployment_assessment_shift,2008-02-12,-23,0.029364492744207382
2008-03-18,unemployment_assessment_shift,2008-02-13,-22,0.03346884995698929
2008-03-18,unemployment_assessment_shift,2008-02-14,-21,0.03250233829021454
2008-03-18,unemployment_assessment_shift,2008-02-15,-20,0.025289904326200485
2008-03-18,unemployment_assessment_shift,2008-02-19,-19,0.03153563663363457
2008-03-18,unemployment_assessment_shift,2008-02-20,-18,0.02988167479634285
2008-03-18,unemployment_assessment_shift,2008-02-21,-17,0.029819125309586525
2008-03-18,unemployment_assessment_shift,2008-02-22,-16,0.029586320742964745
2008-03-18,unemployment_assessment_shift,2008-02-25,-15,0.02841360867023468
2008-03-18,unemployment_assessment_shift,2008-02-26,-14,0.024849753826856613
2008-03-18,unemployment_assessment_shift,2008-02-27,-13,0.028150048106908798
2008-03-18,unemployment_assessment_shift,2008-02-28,-12,0.029971610754728317
2008-03-18,unemployment_assessment_shift,2008-02-29,-11,0.031166672706604004
2008-03-18,unemployment_assessment_shift,2008-03-03,-10,0.03181607648730278
2008-03-18,unemployment_assessment_shift,2008-03-04,-9,0.032961662858724594
2008-03-18,unemployment_assessment_shift,2008-03-05,-8,0.0306084044277668
2008-03-18,unemployment_assessment_shift,2008-03-06,-7,0.03487405180931091
2008-03-18,unemployment_assessment_shift,2008-03-07,-6,0.035000063478946686
2008-03-18,unemployment_assessment_shift,2008-03-10,-5,0.035513974726200104
2008-03-18,unemployment_assessment_shift,2008-03-11,-4,0.033866673707962036
2008-03-18,unemployment_assessment_shift,2008-03-12,-3,0.029487986117601395
2008-03-18,unemployment_assessment_shift,2008-03-13,-2,0.03193306550383568
2008-03-18,unemployment_assessment_shift,2008-03-14,-1,0.030119869858026505
2008-03-18,unemployment_assessment_shift,2008-03-17,0,0.03680124878883362
2008-03-18,labor_market_risk_shift,2008-01-31,-31,0.025404110550880432
2008-03-18,labor_market_risk_shift,2008-02-01,-30,0.029776770621538162
2008-03-18,labor_market_risk_shift,2008-02-04,-29,0.0328165628015995
2008-03-18,labor_market_risk_shift,2008-02-05,-28,0.03070215880870819
2008-03-18,labor_market_risk_shift,2008-02-06,-27,0.03531082347035408
2008-03-18,labor_market_risk_shift,2008-02-07,-26,0.03204861283302307
2008-03-18,labor_market_risk_shift,2008-02-08,-25,0.03038930520415306
2008-03-18,labor_market_risk_shift,2008-02-11,-24,0.03581699728965759
2008-03-18,labor_market_risk_shift,2008-02-12,-23,0.029311131685972214
2008-03-18,labor_market_risk_shift,2008-02-13,-22,0.0344008207321167
2008-03-18,labor_market_risk_shift,2008-02-14,-21,0.032397083938121796
2008-03-18,labor_market_risk_shift,2008-02-15,-20,0.024014536291360855
2008-03-18,labor_market_risk_shift,2008-02-19,-19,0.03127042576670647
2008-03-18,labor_market_risk_shift,2008-02-20,-18,0.02966022677719593
2008-03-18,labor_market_risk_shift,2008-02-21,-17,0.028351716697216034
2008-03-18,labor_market_risk_shift,2008-02-22,-16,0.030176084488630295
2008-03-18,labor_market_risk_shift,2008-02-25,-15,0.029104270040988922
2008-03-18,labor_market_risk_shift,2008-02-26,-14,0.02454267255961895
2008-03-18,labor_market_risk_shift,2008-02-27,-13,0.02833486907184124
2008-03-18,labor_market_risk_shift,2008-02-28,-12,0.03028537705540657
2008-03-18,labor_market_risk_shift,2008-02-29,-11,0.032482679933309555
2008-03-18,labor_market_risk_shift,2008-03-03,-10,0.03282080963253975
2008-03-18,labor_market_risk_shift,2008-03-04,-9,0.03320976346731186
2008-03-18,labor_market_risk_shift,2008-03-05,-8,0.03051953762769699
2008-03-18,labor_market_risk_shift,2008-03-06,-7,0.0350695475935936
2008-03-18,labor_market_risk_shift,2008-03-07,-6,0.03383881226181984
2008-03-18,labor_market_risk_shift,2008-03-10,-5,0.035179946571588516
2008-03-18,labor_market_risk_shift,2008-03-11,-4,0.033663153648376465
2008-03-18,labor_market_risk_shift,2008-03-12,-3,0.02870948612689972
2008-03-18,labor_market_risk_shift,2008-03-13,-2,0.0322946272790432
2008-03-18,labor_market_risk_shift,2008-03-14,-1,0.029412757605314255
2008-03-18,labor_market_risk_shift,2008-03-17,0,0.038684338331222534
2008-03-18,growth_activity_shift,2008-01-31,-31,0.025643547996878624
2008-03-18,growth_activity_shift,2008-02-01,-30,0.03003516048192978
2008-03-18,growth_activity_shift,2008-02-04,-29,0.03260423243045807
2008-03-18,growth_activity_shift,2008-02-05,-28,0.03054107539355755
2008-03-18,growth_activity_shift,2008-02-06,-27,0.035375166684389114
2008-03-18,growth_activity_shift,2008-02-07,-26,0.03207358717918396
2008-03-18,growth_activity_shift,2008-02-08,-25,0.030436169356107712
2008-03-18,growth_activity_shift,2008-02-11,-24,0.035921644419431686
2008-03-18,growth_activity_shift,2008-02-12,-23,0.02959514781832695
2008-03-18,growth_activity_shift,2008-02-13,-22,0.03458203002810478
2008-03-18,growth_activity_shift,2008-02-14,-21,0.03278442099690437
2008-03-18,growth_activity_shift,2008-02-15,-20,0.024740615859627724
2008-03-18,growth_activity_shift,2008-02-19,-19,0.031624458730220795
2008-03-18,growth_activity_shift,2008-02-20,-18,0.02979132905602455
2008-03-18,growth_activity_shift,2008-02-21,-17,0.028764184564352036
2008-03-18,growth_activity_shift,2008-02-22,-16,0.0312608927488327
2008-03-18,growth_activity_shift,2008-02-25,-15,0.02911408059298992
2008-03-18,growth_activity_shift,2008-02-26,-14,0.02462049201130867
2008-03-18,growth_activity_shift,2008-02-27,-13,0.02813267521560192
2008-03-18,growth_activity_shift,2008-02-28,-12,0.029975704848766327
2008-03-18,growth_activity_shift,2008-02-29,-11,0.03191279247403145
2008-03-18,growth_activity_shift,2008-03-03,-10,0.0322757288813591
2008-03-18,growth_activity_shift,2008-03-04,-9,0.032846786081790924
2008-03-18,growth_activity_shift,2008-03-05,-8,0.030215032398700714
2008-03-18,growth_activity_shift,2008-03-06,-7,0.034516844898462296
2008-03-18,growth_activity_shift,2008-03-07,-6,0.03358135744929314
2008-03-18,growth_activity_shift,2008-03-10,-5,0.035432882606983185
2008-03-18,growth_activity_shift,2008-03-11,-4,0.03366455063223839
2008-03-18,growth_activity_shift,2008-03-12,-3,0.028730660676956177
2008-03-18,growth_activity_shift,2008-03-13,-2,0.03170672804117203
2008-03-18,growth_activity_shift,2008-03-14,-1,0.02916506677865982
2008-03-18,growth_activity_shift,2008-03-17,0,0.038334935903549194
2008-03-18,financial_conditions_shift,2008-01-31,-31,0.035482607781887054
2008-03-18,financial_conditions_shift,2008-02-01,-30,0.030591823160648346
2008-03-18,financial_conditions_shift,2008-02-04,-29,0.030773218721151352
2008-03-18,financial_conditions_shift,2008-02-05,-28,0.030448902398347855
2008-03-18,financial_conditions_shift,2008-02-06,-27,0.028800765052437782
2008-03-18,financial_conditions_shift,2008-02-07,-26,0.0319070965051651
2008-03-18,financial_conditions_shift,2008-02-08,-25,0.030776720494031906
2008-03-18,financial_conditions_shift,2008-02-11,-24,0.02784797176718712
2008-03-18,financial_conditions_shift,2008-02-12,-23,0.03222011774778366
2008-03-18,financial_conditions_shift,2008-02-13,-22,0.025777991861104965
2008-03-18,financial_conditions_shift,2008-02-14,-21,0.03235475718975067
2008-03-18,financial_conditions_shift,2008-02-15,-20,0.037255316972732544
2008-03-18,financial_conditions_shift,2008-02-19,-19,0.030118001624941826
2008-03-18,financial_conditions_shift,2008-02-20,-18,0.03252251073718071
2008-03-18,financial_conditions_shift,2008-02-21,-17,0.03451738506555557
2008-03-18,financial_conditions_shift,2008-02-22,-16,0.029961660504341125
2008-03-18,financial_conditions_shift,2008-02-25,-15,0.032927799969911575
2008-03-18,financial_conditions_shift,2008-02-26,-14,0.039054423570632935
2008-03-18,financial_conditions_shift,2008-02-27,-13,0.03464502468705177
2008-03-18,financial_conditions_shift,2008-02-28,-12,0.03173421695828438
2008-03-18,financial_conditions_shift,2008-02-29,-11,0.02786419913172722
2008-03-18,financial_conditions_shift,2008-03-03,-10,0.028665192425251007
2008-03-18,financial_conditions_shift,2008-03-04,-9,0.02930774912238121
2008-03-18,financial_conditions_shift,2008-03-05,-8,0.031271517276763916
2008-03-18,financial_conditions_shift,2008-03-06,-7,0.028718862682580948
2008-03-18,financial_conditions_shift,2008-03-07,-6,0.031034711748361588
2008-03-18,financial_conditions_shift,2008-03-10,-5,0.029211530461907387
2008-03-18,financial_conditions_shift,2008-03-11,-4,0.03193167597055435
2008-03-18,financial_conditions_shift,2008-03-12,-3,0.03466913476586342
2008-03-18,financial_conditions_shift,2008-03-13,-2,0.030946854501962662
2008-03-18,financial_conditions_shift,2008-03-14,-1,0.03324299305677414
2008-03-18,financial_conditions_shift,2008-03-17,0,0.023417266085743904
2008-03-18,risk_balance_shift,2008-01-31,-31,0.025452079251408577
2008-03-18,risk_balance_shift,2008-02-01,-30,0.02942487597465515
2008-03-18,risk_balance_shift,2008-02-04,-29,0.03239063546061516
2008-03-18,risk_balance_shift,2008-02-05,-28,0.03041372075676918
2008-03-18,risk_balance_shift,2008-02-06,-27,0.036117073148489
2008-03-18,risk_balance_shift,2008-02-07,-26,0.03235199674963951
2008-03-18,risk_balance_shift,2008-02-08,-25,0.030412686988711357
2008-03-18,risk_balance_shift,2008-02-11,-24,0.03610245883464813
2008-03-18,risk_balance_shift,2008-02-12,-23,0.029506225138902664
2008-03-18,risk_balance_shift,2008-02-13,-22,0.034301500767469406
2008-03-18,risk_balance_shift,2008-02-14,-21,0.032644860446453094
2008-03-18,risk_balance_shift,2008-02-15,-20,0.02589416690170765
2008-03-18,risk_balance_shift,2008-02-19,-19,0.03224632889032364
2008-03-18,risk_balance_shift,2008-02-20,-18,0.03010369837284088
2008-03-18,risk_balance_shift,2008-02-21,-17,0.029633432626724243
2008-03-18,risk_balance_shift,2008-02-22,-16,0.03101099655032158
2008-03-18,risk_balance_shift,2008-02-25,-15,0.029119504615664482
2008-03-18,risk_balance_shift,2008-02-26,-14,0.02487049251794815
2008-03-18,risk_balance_shift,2008-02-27,-13,0.027834605425596237
2008-03-18,risk_balance_shift,2008-02-28,-12,0.02937985211610794
2008-03-18,risk_balance_shift,2008-02-29,-11,0.03090972639620304
2008-03-18,risk_balance_shift,2008-03-03,-10,0.031375136226415634
2008-03-18,risk_balance_shift,2008-03-04,-9,0.032404541969299316
2008-03-18,risk_balance_shift,2008-03-05,-8,0.02998218685388565
2008-03-18,risk_balance_shift,2008-03-06,-7,0.0343608632683754
2008-03-18,risk_balance_shift,2008-03-07,-6,0.03355363756418228
2008-03-18,risk_balance_shift,2008-03-10,-5,0.03568932041525841
2008-03-18,risk_balance_shift,2008-03-11,-4,0.033284127712249756
2008-03-18,risk_balance_shift,2008-03-12,-3,0.02949834242463112
2008-03-18,risk_balance_shift,2008-03-13,-2,0.03181518614292145
2008-03-18,risk_balance_shift,2008-03-14,-1,0.02971096709370613
2008-03-18,risk_balance_shift,2008-03-17,0,0.038204774260520935
2008-03-18,committee_dispersion,2008-01-31,-31,0.03401637822389603
2008-03-18,committee_dispersion,2008-02-01,-30,0.03019554354250431
2008-03-18,committee_dispersion,2008-02-04,-29,0.03184250369668007
2008-03-18,committee_dispersion,2008-02-05,-28,0.030321644619107246
2008-03-18,committee_dispersion,2008-02-06,-27,0.029874704778194427
2008-03-18,committee_dispersion,2008-02-07,-26,0.0323842391371727
2008-03-18,committee_dispersion,2008-02-08,-25,0.03062478080391884
2008-03-18,committee_dispersion,2008-02-11,-24,0.028900960460305214
2008-03-18,committee_dispersion,2008-02-12,-23,0.0321490615606308
2008-03-18,committee_dispersion,2008-02-13,-22,0.025864263996481895
2008-03-18,committee_dispersion,2008-02-14,-21,0.03294264152646065
2008-03-18,committee_dispersion,2008-02-15,-20,0.03535189479589462
2008-03-18,committee_dispersion,2008-02-19,-19,0.030015122145414352
2008-03-18,committee_dispersion,2008-02-20,-18,0.03225557506084442
2008-03-18,committee_dispersion,2008-02-21,-17,0.03376121073961258
2008-03-18,committee_dispersion,2008-02-22,-16,0.028795035555958748
2008-03-18,committee_dispersion,2008-02-25,-15,0.03237598389387131
2008-03-18,committee_dispersion,2008-02-26,-14,0.03728809952735901
2008-03-18,committee_dispersion,2008-02-27,-13,0.03429151326417923
2008-03-18,committee_dispersion,2008-02-28,-12,0.03192489221692085
2008-03-18,committee_dispersion,2008-02-29,-11,0.027782678604125977
2008-03-18,committee_dispersion,2008-03-03,-10,0.028983373194932938
2008-03-18,committee_dispersion,2008-03-04,-9,0.029741622507572174
2008-03-18,committee_dispersion,2008-03-05,-8,0.031413547694683075
2008-03-18,committee_dispersion,2008-03-06,-7,0.029337523505091667
2008-03-18,committee_dispersion,2008-03-07,-6,0.03253662586212158
2008-03-18,committee_dispersion,2008-03-10,-5,0.029637590050697327
2008-03-18,committee_dispersion,2008-03-11,-4,0.03388455510139465
2008-03-18,committee_dispersion,2008-03-12,-3,0.03436752036213875
2008-03-18,committee_dispersion,2008-03-13,-2,0.031007081270217896
2008-03-18,committee_dispersion,2008-03-14,-1,0.032914336770772934
2008-03-18,committee_dispersion,2008-03-17,0,0.023217512294650078
2008-03-18,policy_uncertainty,2008-01-31,-31,0.033224184066057205
2008-03-18,policy_uncertainty,2008-02-01,-30,0.030025489628314972
2008-03-18,policy_uncertainty,2008-02-04,-29,0.03217484802007675
2008-03-18,policy_uncertainty,2008-02-05,-28,0.029930341988801956
2008-03-18,policy_uncertainty,2008-02-06,-27,0.030267419293522835
2008-03-18,policy_uncertainty,2008-02-07,-26,0.03299172222614288
2008-03-18,policy_uncertainty,2008-02-08,-25,0.03026517853140831
2008-03-18,policy_uncertainty,2008-02-11,-24,0.029244031757116318
2008-03-18,policy_uncertainty,2008-02-12,-23,0.031545836478471756
